baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
2.161507337.161507480	18.1062286079554	-1.03856282537837	0.248290684519413	-4.28068193759279	1.86321491207375e-05	0.000148467701242306
2.161560310.161561117	65.148530060239	-1.22201308475435	0.172940370566787	-6.877016300207	6.11191194860984e-12	6.75134812689887e-10
2.162817546.162818002	21.1185184415863	-1.44672465594074	0.244806579835989	-5.72778234036609	1.01752000722801e-08	2.93065547450362e-07
2.162831814.162832982	57.9308994237817	-1.43300222604899	0.23144020042079	-6.15906730703571	7.31746237092545e-10	3.36521364260917e-08
2.162870071.162870844	37.5754626229271	-1.32317597521786	0.243984506816617	-5.51558769714777	3.47616347805091e-08	8.00127453193473e-07
2.163784752.163785499	31.2406832564754	-1.13711260429463	0.220811086391224	-5.05125961408394	4.38906045964473e-07	6.65985031983102e-06
2.165766764.165767394	61.5722685007714	1.38061221279833	0.236064850121515	5.81326655697753	6.12653876384587e-09	1.92339905899348e-07
2.165911553.165912256	29.067802857062	1.29799196793748	0.302832701477249	4.32858644974872	1.50069425375733e-05	0.000124012255778488
2.166518048.166518696	21.6086725816521	-1.06854626359082	0.251258868523438	-4.05512890182654	5.01066634184769e-05	0.000335926027738181
2.166754064.166755073	44.2292525107837	-1.08311726326602	0.259646602703213	-4.31674431048911	1.58347402709554e-05	0.000129675236917727
2.167264329.167264529	19.0221594524015	-1.25425618588182	0.2561908663669	-4.89289017266751	9.93658623874226e-07	1.30732847305243e-05
2.169407013.169407754	77.500090278168	-1.06733157531715	0.16004797311923	-6.56759135484634	5.11356406583681e-11	3.83626104173204e-09
2.169408977.169409273	18.1869318280022	-1.02803217848892	0.244283237146456	-4.14862615097821	3.34476514818278e-05	0.000240870909624559
2.169495665.169496394	48.1771605404045	1.36018012240843	0.278122953784684	4.72962386939749	2.24936180403621e-06	2.57351440958238e-05
2.169936623.169937408	40.9719116591059	-1.02676662797816	0.173501851708544	-5.87737488270124	4.16823537297153e-09	1.40238173382227e-07
2.169939398.169940020	23.8128265806022	-1.25719016979381	0.229572539736514	-5.23004327597019	1.69470363432371e-07	3.01794192657849e-06
2.173145463.173146292	60.5636725876939	-1.09152399789016	0.181339556283763	-5.85111128940506	4.88299343301495e-09	1.5969794638665e-07
2.173465261.173465801	37.9290803895569	1.09304960795985	0.214001817197499	5.05759472730734	4.24577540703583e-07	6.4650382014395e-06
2.174696089.174696911	81.651287332384	1.0238158303752	0.206818029450347	4.76035113940486	1.93256431054867e-06	2.26904366584628e-05
2.175653349.175653800	27.1767538574908	1.11922195176256	0.219011851902229	4.85473719182645	1.20546505310803e-06	1.52791544453253e-05
2.176417556.176418292	44.9708858902527	-1.12905693155055	0.207823842510151	-5.34217408018673	9.18383949862186e-08	1.81731143161786e-06
2.178462376.178463247	42.8362292583129	1.01150876966351	0.369328847243715	2.7255789364708	0.0064188825850794	0.0191774442577895
2.179055575.179056292	42.6273443915602	-1.00948575581842	0.202043088392486	-5.07704085648835	3.83358461685429e-07	5.92211143878563e-06
2.179094508.179095166	45.0025288759165	-1.47512192012722	0.234739383782582	-6.18877101732892	6.06350874789835e-10	2.89341247696828e-08
2.179394981.179396157	52.0030053876262	-1.14550387461358	0.20393534969312	-5.67336267952635	1.40021348952967e-08	3.79780981852433e-07
2.182271742.182272507	39.0570808024245	-1.18143234904875	0.208319135755411	-5.58836936993004	2.29211701149642e-08	5.68404717892669e-07
2.182295256.182295796	36.7704284470114	-1.05716697088924	0.209956932375145	-4.8824176032975	1.04793032506816e-06	1.36252678541243e-05
2.182802263.182802673	43.2380229830304	-1.07291400554081	0.215886621888177	-4.83627371134287	1.32295722232303e-06	1.65379912817585e-05
2.182856061.182856643	35.998245855481	-1.15915358369494	0.220665150588863	-5.23191147616104	1.67766094249158e-07	2.99231488244087e-06
2.183237323.183237988	29.3265873545075	1.33039715015365	0.291808967209208	4.57574991451184	4.7451712430312e-06	4.7524157792801e-05
2.183578065.183579179	45.7186000261221	-1.19452366291597	0.194281053023037	-5.9350456657612	2.93763722928921e-09	1.04892241726317e-07
2.185427157.185427619	25.0514670166298	-1.02829753995529	0.24226870018177	-4.14592309515488	3.38447417605068e-05	0.000243357755692168
2.187778564.187779184	54.2284420805558	-1.00538937778966	0.18481061311039	-5.49253800197243	3.96198261386366e-08	8.95868581738405e-07
2.188988397.188988787	17.3053668323274	1.08489183314967	0.266593075142083	3.41384150938281	0.000640538255776657	0.00280346053048068
2.189840426.189840667	33.3449549670606	1.3595090706706	0.305997349719616	4.24734657990301	2.16317196821743e-05	0.000167749154307841
2.189947167.189947975	55.1982935417343	1.09386280099552	0.374355328521512	2.85124165982316	0.00435488580030928	0.0138954378887081
2.190378481.190379413	49.8359546185835	-1.16616388263988	0.216196710973288	-5.23146435018305	1.68172470964392e-07	2.99861508278354e-06
2.191625073.191626245	34.9412819288087	1.33762037877468	0.200309280121207	5.92845930636881	3.05790170090948e-09	1.08652352928393e-07
2.191844415.191845462	83.5588457030994	1.30083371071051	0.240322642002867	5.45841541032933	4.80402639101929e-08	1.05538922459402e-06
2.192087309.192087953	24.1961320327733	-1.21816923494893	0.2640537381121	-4.65346424705549	3.26404221150887e-06	3.50017497442472e-05
2.192301084.192302072	77.8941094477862	-1.02759325388949	0.187231472950836	-5.39974480044112	6.67357619051173e-08	1.38672734572342e-06
2.192476263.192476940	54.140071294206	-1.43759202082407	0.196567300141297	-7.21472345004654	5.40436954049081e-13	9.02050035492099e-11
2.194768472.194769543	56.7525977358879	1.63517505208131	0.231412846712687	6.91977769323654	4.52352940956511e-12	5.3277543876832e-10
2.194772197.194772622	23.372954691853	-1.42635565281036	0.242705170303318	-5.7913527744762	6.98217476921185e-09	2.14662872904554e-07
2.194969142.194969911	48.09251855021	-1.22167519673653	0.23774298828821	-5.40194042884776	6.59238450302858e-08	1.37304589113108e-06
2.197106100.197107567	145.021897772246	-1.10519599131679	0.158660743376336	-6.7839795453955	1.16909888471163e-11	1.145067407637e-09
2.197132851.197134188	57.6088587439839	-1.05956178705285	0.185016390080423	-5.6635468688255	1.4827564611862e-08	3.96263327874376e-07
2.197951195.197951556	23.3753518331014	-1.30636129507715	0.240364468648096	-5.25859180069352	1.45162714802179e-07	2.65289916367987e-06
2.198063343.198063999	38.3707253444581	-1.16539749337072	0.206242176914532	-5.50594828933507	3.67186307798176e-08	8.40031741311512e-07
2.198070372.198070980	36.5352615373304	-1.05212519855832	0.200686220314296	-4.5118320700812	6.42700648185957e-06	6.11443503677216e-05
2.198080755.198081757	42.8893791289339	-1.05179435837933	0.210459444320209	-4.98914158039906	6.06481871189244e-07	8.70617843384539e-06
2.198123287.198124014	25.5361327435327	-1.10605945795124	0.233245118423322	-4.70668273976777	2.51780287936583e-06	2.82001920274573e-05
2.198753798.198754200	64.0125022636877	-1.31219678809714	0.164419443472566	-7.83846362897623	4.5609228833213e-15	1.73857449584766e-12
2.198971105.198972071	80.4048293254365	-1.24772750691668	0.185278500504501	-6.58070438758664	4.68224693506173e-11	3.57247055956044e-09
2.201028171.201028634	17.6302072219745	-1.66449180293081	0.263139408341275	-6.27782066143876	3.43351621733049e-10	1.79959683500232e-08
2.202483685.202484257	33.2760150047841	1.75682996595903	0.229933171209607	6.92789921480649	4.27135856392841e-12	5.11619882680648e-10
2.202986215.202987201	86.0790074962952	-1.03571202080221	0.135497064479347	-7.58111591681315	3.42595329511259e-14	9.07411178859493e-12
2.203358960.203359645	62.7585822437471	1.1438285781958	0.237327761028753	4.59738576114381	4.27825064814925e-06	4.37470663468779e-05
2.204456172.204456862	40.4692354176465	-1.2815555012486	0.201905868588894	-6.18544908241701	6.19259215371356e-10	2.94346091191556e-08
2.204521262.204522009	61.8374635555884	-1.1643719824107	0.167723252083671	-6.8776443956936	6.08503333085437e-12	6.74446444780904e-10
2.204524100.204524725	30.7679984859146	-1.12513998031839	0.213682524157303	-5.06270117233018	4.13357508467391e-07	6.32149015931047e-06
2.205121570.205122302	35.3102842707013	-1.04281513938347	0.195133350356461	-5.30976429059472	1.09767102640545e-07	2.09878681422299e-06
2.205316982.205317650	70.3246096479076	1.08621718268706	0.325673647242981	3.34517383373439	0.00082231014065571	0.00346230680612229
2.205318311.205319055	65.8144913682503	1.10543263351622	0.344671456999889	3.03913258273516	0.00237260413253643	0.00837732098768152
2.206511146.206511800	30.0188942147217	-1.07735844467874	0.212376531266508	-4.93885140281094	7.85840647976839e-07	1.07763699553382e-05
2.207233674.207234485	26.9348372208334	-1.08509647424204	0.229226992977142	-4.8339074862002	1.33878821840074e-06	1.66857620643904e-05
2.208526757.208527427	42.4312854014277	-1.18849833323855	0.180897307284946	-6.60005165559167	4.11014546746605e-11	3.20273434658239e-09
2.208848338.208848803	27.403532331084	-1.36924894927496	0.234920801825708	-5.7750493714797	7.69305241070286e-09	2.322157543083e-07
2.209986220.209987177	44.7374558764987	-1.24185368493726	0.21337779331519	-5.72623830111612	1.02681960189819e-08	2.95556401330042e-07
2.210010776.210011949	60.511584896122	-1.41955383687926	0.231256633403049	-6.00256938262124	1.94219222436533e-09	7.52029626148212e-08
2.210484380.210484999	52.3486646894718	-1.10727258814773	0.188742263501858	-5.7418055793685	9.36723344727686e-09	2.73530974203712e-07
2.210850645.210851199	30.4831326401054	-1.32085009273479	0.207035735259322	-6.14588502288385	7.95188715326873e-10	3.60043070336123e-08
2.213680047.213680623	20.128878072135	-1.03098829489529	0.270140886720616	-3.45633457037609	0.000547575203867092	0.00245877130701734
2.213769149.213769740	57.943135046651	-1.24047458177183	0.220563520266353	-5.56288569173695	2.65349713220205e-08	6.38180302899276e-07
2.216922230.216923127	73.2093980438614	-1.10231827728351	0.163233843175481	-6.58384313463189	4.58440807877052e-11	3.51882947172677e-09
2.217738186.217738779	37.6297160701054	-1.14287127834555	0.214990277452177	-5.05111615238019	4.39235862925583e-07	6.66142115855345e-06
2.218087022.218087702	26.8265775569969	-1.04974956478342	0.212120153894716	-4.85199481403435	1.22225819941744e-06	1.54607440758597e-05
2.218486930.218487640	61.0227940787718	1.3907965180605	0.331572260186503	3.98517304370552	6.74309671115407e-05	0.000428785554617299
2.218607533.218607906	20.6363729678308	-1.22074653287568	0.257695835995654	-4.73121768844718	2.23177033361541e-06	2.55546083095691e-05
2.218680866.218681783	122.671824096346	1.04021933886282	0.272238683235609	3.66542281717658	0.000246930277117867	0.0012654027172206
2.218722581.218724108	96.5263147132141	1.24692593504281	0.219908818534251	5.45679444478927	4.84807037427905e-08	1.06382239687019e-06
2.218733496.218734172	42.3593918912626	1.15874329037263	0.25481488055862	4.17217287536139	3.01708580882681e-05	0.000221326664078229
2.218945771.218946484	29.0169187944408	-1.00763254967743	0.218517728581579	-4.58184877680496	4.60883139261758e-06	4.63997860244064e-05
2.219123268.219124789	229.347976421707	1.02569520241652	0.187209094358398	5.33952517157095	9.31903309351483e-08	1.83890371110085e-06
2.219176099.219176915	46.4382417955146	1.3933919832039	0.185922423280355	7.37330087651086	1.66454236619693e-13	3.49095993053405e-11
2.219597773.219599132	93.5937962433791	-1.22231999721464	0.147998115181678	-8.11892616042163	4.70326549465976e-16	2.62712303115569e-13
2.219827489.219828317	67.629633945624	1.13818376564993	0.246339143322468	4.41598347257462	1.00551767331097e-05	8.89700204791586e-05
2.220468273.220469084	53.4142223624147	-1.20224402994228	0.178714138572364	-6.53146471946153	6.51295656102732e-11	4.63347991610236e-09
2.223532626.223533419	39.5631470741197	-1.30091381621152	0.204501098449199	-6.28701134176458	3.23635741272496e-10	1.71923107152817e-08
2.223595210.223595813	36.5082143606583	-1.3267736347304	0.233508558491489	-5.62701828157437	1.83351302204917e-08	4.74275427106492e-07
2.223656650.223657365	52.9554426103377	-1.13800717644618	0.189543558573304	-5.97891652792735	2.24626615129745e-09	8.4427282605994e-08
2.223670227.223671015	47.4564635053169	-1.16105958512438	0.209364932685926	-5.60142184308051	2.12600643429818e-08	5.35689053136963e-07
2.223776561.223777478	50.6037082340169	-1.1528783779887	0.193270106173773	-5.88306490531315	4.02737896323334e-09	1.36297907372389e-07
2.224330381.224331004	29.7858446607056	-1.07726321902582	0.222482455969885	-4.68381151133834	2.8158896977433e-06	3.09671019859427e-05
2.224334096.224334640	47.5050363615061	1.26594415603937	0.363670816112577	3.25131416580171	0.00114872844773006	0.00458678350252241
2.224477572.224478363	77.2177542225036	1.25721461534518	0.199451024029462	6.18408093982014	6.24653134973099e-10	2.96376451643645e-08
2.224588273.224589102	71.1312998014403	1.46111633719043	0.243311992158853	6.51501211594291	7.26837912858344e-11	5.08750467640401e-09
2.224589326.224590800	57.3555965292762	1.03672856768795	0.222140465607803	4.26980985834025	1.95639680557393e-05	0.000154604401433337
2.224609303.224609688	27.8929000952231	1.78210835722228	0.309254086680597	5.55659813316692	2.75083094548477e-08	6.57867226029965e-07
2.224700458.224701496	72.0072759762357	-1.13204391521337	0.22103444467318	-4.92258281726578	8.54094006332634e-07	1.15439787880359e-05
2.225270052.225270946	38.3878935817962	-1.02921981022308	0.178660529543674	-5.59935362178789	2.15152515646325e-08	5.40188888415802e-07
2.225786760.225787633	54.5179420415102	-1.1440661130669	0.189340224498601	-5.97029332001964	2.36827421572047e-09	8.82548219602226e-08
2.225817766.225818628	83.3386626250671	-1.02722776305033	0.177871309614793	-5.67002552923953	1.42776243016495e-08	3.85016927038146e-07
2.225823529.225823948	14.3611068300033	-1.12330933114108	0.274937203222542	-3.93391951700589	8.35717768666174e-05	0.000511475956140929
2.225890734.225891498	67.6180882439029	-1.22683840965831	0.162936413277713	-7.33640858979993	2.19401539094893e-13	4.26819214813017e-11
2.225977319.225977746	33.5747015750484	-1.30495953585351	0.268586106426572	-4.7215170240539	2.34092033057912e-06	2.66099861716606e-05
2.226035804.226036371	20.5884553012973	-1.1990395297758	0.272194198247462	-4.68765153403768	2.7635805948534e-06	3.0504825443015e-05
2.227288020.227288769	53.1563327333036	-1.12730559728921	0.196807155934615	-5.5803945119291	2.39973656881805e-08	5.89906484821086e-07
2.228270933.228271404	38.4130733549341	1.19974605072993	0.243374190300928	4.67371177715424	2.95804381992809e-06	3.22413060558468e-05
2.228330919.228331668	59.9082918585624	1.25507264299877	0.206732753725169	5.89758428533139	3.68861864399014e-09	1.26811157476751e-07
2.228647830.228648742	35.826349649873	-1.3558540387486	0.232260585960368	-5.86195431254083	4.57450904908221e-09	1.51809119125307e-07
2.230195301.230196228	78.2425717815553	-1.31600113656136	0.183725502722641	-7.02594939717247	2.12615512095341e-12	2.90433819137307e-10
2.230280577.230281749	130.740473573733	-1.21435344264762	0.179141695442596	-6.78532596992	1.15824694185174e-11	1.13839127999142e-09
2.230384332.230384801	22.8028236808147	-1.40457015108133	0.245227185723394	-5.46907899757888	4.52380100962537e-08	1.00399196600718e-06
2.230989619.230990440	71.5993384015049	-1.07678130651817	0.179715005901884	-5.83061862402385	5.52222653153226e-09	1.76811539161705e-07
2.231090893.231091341	19.2141413937068	-1.25328981207706	0.241798550662204	-5.00093039480852	5.70543096731631e-07	8.29581426422982e-06
2.232052465.232052725	29.8038742622228	1.31390621294945	0.252621085520475	5.03133947126776	4.87064837856108e-07	7.26623453580517e-06
2.234269190.234270361	61.6712314819988	1.51909525643845	0.248806902083827	5.95194315453451	2.64977415723593e-09	9.61966916696411e-08
2.235217050.235217964	67.0425742780479	-1.00823228444028	0.199805525344227	-4.96000926110591	7.04898189845893e-07	9.84832498225506e-06
2.235889061.235890468	112.071422111896	1.22276391496167	0.20483001076663	5.87636939017643	4.19361991326784e-09	1.40993600135232e-07
2.236618742.236619543	51.5543021084388	1.27073620356987	0.192565702030093	6.44729455339829	1.13864363440651e-10	7.3247114342848e-09
2.237674103.237674608	32.2987974806086	1.11006383008283	0.349331568354347	3.02758752982482	0.00246514310531004	0.00865154049326105
2.237855554.237856063	41.7561856289947	1.18793410169403	0.330587100477075	3.55666353327143	0.000375594709022994	0.0017961813261203
2.238199770.238200367	85.6526751214767	1.17266030723726	0.249511212067135	4.36850371728359	1.25100688335702e-05	0.000106424697791773
2.238661136.238661735	28.7708586539135	-1.20011297818253	0.218403202108769	-5.55048995551079	2.84870079489519e-08	6.77539224472206e-07
2.239772617.239773586	75.6518971271598	1.5745646715817	0.337597595283005	4.2588664357245	2.05466186794858e-05	0.000160949463957494
2.240008038.240009233	63.0613583623534	1.03272738043202	0.233515167447348	4.03902390076276	5.36740963467016e-05	0.000355953753476271
2.240918748.240919298	41.2365583387003	1.22839842563057	0.21487206228958	5.42617057865147	5.75759376886523e-08	1.22747966364004e-06
2.243153419.243154026	65.6853395770207	1.08168520966163	0.248224571303584	3.69778339922137	0.000217490345314068	0.00113969304488561
3.577221.578298	113.40927684338	1.83399475627903	0.355869082802091	5.18887066744837	2.11573271595455e-07	3.61153334049295e-06
3.2396326.2396856	31.2456511167102	1.19493795941862	0.367386317508337	3.3963688266212	0.000682862783339128	0.00295795353077858
3.2811857.2812706	62.3000698521693	1.745283182417	0.34301394115781	5.03574230837197	4.76000567310841e-07	7.13077754531418e-06
3.3351700.3352076	22.9954783891047	-1.10391849953822	0.237771989930124	-4.60448799978583	4.13481857846792e-06	4.25908206906785e-05
3.4515813.4517254	182.75917081905	-1.02369892427816	0.165169119431039	-6.06857765779172	1.29048012873028e-09	5.32190986421402e-08
3.5180891.5182207	53.6593486842642	-1.4064575139086	0.186668671224365	-7.37786147996556	1.60852189247769e-13	3.38847289807423e-11
3.5241071.5241479	22.0354915723903	-1.04391622338794	0.222441508204859	-4.7319507269881	2.22372398719134e-06	2.5472814712972e-05
3.5246794.5247601	31.583220666313	-1.26728527240778	0.232543268865773	-5.61582433034354	1.95627335778467e-08	5.00749173106988e-07
3.5464877.5465612	40.2728898972921	-1.14689192798011	0.201509897255889	-5.49939836237449	3.81089294246802e-08	8.66916678396273e-07
3.5473283.5474111	48.2637757267645	-1.02277587535535	0.242746870710687	-3.77297327930104	0.000161313570324441	0.000885278831072343
3.6324637.6325407	39.7406592155559	-1.02806180079873	0.230714150890001	-4.37801935966539	1.19762714385543e-05	0.000102632644115688
3.6568228.6568942	36.8211282614406	-1.06493372788279	0.222111458419615	-4.45192155820742	8.51052573810262e-06	7.73778920291374e-05
3.6811292.6811996	27.1535953677201	1.54553418953211	0.353917756306798	4.87352509192998	1.09624336867283e-06	1.41555655497931e-05
3.8485697.8486706	112.713880758169	1.26947223537831	0.237186249275535	5.17221494813932	2.31335246058119e-07	3.8842289409568e-06
3.9122864.9123302	15.1483854986037	-1.14633123288162	0.260821879181482	-4.26016010452498	2.04280519447086e-05	0.000160220906230041
3.9221341.9222818	87.7849115751117	-1.13797630230322	0.152841809698956	-7.34460482578652	2.06367902550351e-13	4.12852893272362e-11
3.9926151.9926717	38.3742511833091	1.54107702538016	0.215666889877857	6.95680758167086	3.48069838480922e-12	4.24118963450102e-10
3.11641881.11642728	92.6354634161896	1.76059332461863	0.294840881271066	5.87197733761276	4.30627622921721e-09	1.44008820241564e-07
3.12233696.12233936	17.3596084845627	-1.07646988371681	0.254719966157112	-3.97068434823894	7.16664779764761e-05	0.000450087501004217
3.12544900.12545655	42.5333580193438	-1.08968708194673	0.182910814989381	-5.79302548072854	6.91296142640292e-09	2.12999252775504e-07
3.12790856.12791301	27.892764984414	-1.18165611814652	0.21740369222736	-5.22651556817365	1.72734281430579e-07	3.06928416415357e-06
3.13420734.13421212	26.885057266722	1.09466130360125	0.245567800106113	4.06202777273028	4.86482876780251e-05	0.000328137469828247
3.13587797.13588846	75.2523500588593	1.04859449524463	0.225044832708013	4.52488352116875	6.0428777483456e-06	5.80874068922586e-05
3.15346725.15347532	121.732347289725	1.18070888157687	0.168975720134399	6.92608330586502	4.32651747959662e-12	5.16035539384615e-10
3.15541675.15542048	11.7304482599248	-1.03120452155658	0.317493885989452	-3.44319456297821	0.000574885564493822	0.00256304283281836
3.16101893.16102309	34.3310251715736	1.41149794834327	0.276680012338321	5.05111186509905	4.39245723018626e-07	6.66142115855345e-06
3.16362202.16362617	18.7634083710593	-1.10314989849259	0.277430413075956	-4.02046471529131	5.8083448893431e-05	0.000379307310194676
3.16400747.16401248	27.6746038590446	-1.06425699303534	0.236636621356283	-4.39767916304033	1.09414556742817e-05	9.56271360682072e-05
3.16413709.16414973	45.7229909500689	-1.32836697953525	0.203407574797214	-6.63891333770985	3.16004110799141e-11	2.62557995800358e-09
3.17151876.17152762	29.0951570867378	-1.36628302463226	0.230276570160203	-6.08246707569757	1.18347204663809e-09	4.96038328255085e-08
3.18087949.18088299	24.7929093616539	-1.10720503111727	0.218986997709053	-5.00468851899243	5.59524306041818e-07	8.16877831795015e-06
3.18265006.18266288	64.5029981498171	-1.06858052606993	0.185679819501423	-5.54632782280498	2.91731625683223e-08	6.91236093849001e-07
3.18786743.18787383	42.7089313793773	-1.02891792792965	0.180850254973035	-5.59183862449042	2.24677595448145e-08	5.58880565467485e-07
3.19930602.19931245	50.0877570128591	1.00966228923738	0.354807109596091	2.6726805103309	0.00752478781193824	0.0218790099055975
3.19972368.19973661	87.7377884620425	-1.20877986193456	0.146637673892739	-8.1191456229566	4.69476924698737e-16	2.62712303115569e-13
3.20167167.20167879	35.6366607442094	-1.44436693439257	0.244513575994533	-5.77819304935775	7.55071435216112e-09	2.287761014455e-07
3.22948593.22949146	23.8793360598853	-1.65237416177494	0.233473181115305	-6.99360512220598	2.67910948075005e-12	3.46584968934137e-10
3.23112533.23114259	150.534752786742	-1.35222150776692	0.160641375231678	-8.29951840717506	1.04534272709058e-16	8.07863771117017e-14
3.23154057.23154389	27.1749333451859	-1.0946243230589	0.226908764682475	-4.74339934031731	2.10161395080221e-06	2.43023592238023e-05
3.23765405.23765945	25.2176356983163	-1.03777826975514	0.226699212948974	-4.43551769577597	9.18512858281111e-06	8.2422174984551e-05
3.23877844.23878584	38.1688099231114	-1.17602348669338	0.201397154504027	-5.91445650278691	3.32973213603656e-09	1.16387960462601e-07
3.24525204.24525595	24.0345323006926	-1.15801119334988	0.226911510702951	-5.07639188708547	3.8466950779025e-07	5.93911191885461e-06
3.27054759.27055100	26.7904717951097	-1.11500121370909	0.223673475544945	-5.00309635096989	5.64167249901828e-07	8.21369279237717e-06
3.27504519.27505645	85.9410169296817	1.40149494842066	0.344198927151891	5.16645399329148	2.38576892379587e-07	3.98801598829238e-06
3.27550695.27551486	40.0380142455169	-1.24826158503035	0.194083074243783	-6.30957187635144	2.79808397353453e-10	1.52813848452008e-08
3.29376939.29377468	42.8123852525241	1.03935137085582	0.258456495264626	3.995387304175	6.45885758530297e-05	0.000413930375477056
3.29691117.29692056	48.3781766902347	-1.07901415647618	0.185052282890309	-5.85621404664846	4.73537832150929e-09	1.55979694350915e-07
3.30645702.30646601	37.9551151965845	-1.20054711713142	0.202776706883492	-5.78129677507004	7.41269897625612e-09	2.25563552019668e-07
3.31268497.31269005	33.2679014059672	-1.00148544900415	0.240990698259893	-3.95427524689431	7.67669950489567e-05	0.000476759884707391
3.31273416.31274733	104.415276724596	-1.01059979501883	0.151536361119021	-6.63237979298442	3.30317323512633e-11	2.69115428889464e-09
3.31275484.31276238	56.3626829360858	-1.11791530264184	0.155102936513517	-7.11344579773632	1.13180947028751e-12	1.72108256268841e-10
3.31844402.31844889	18.1352195799199	-1.39824919848364	0.262958044220956	-4.38557251439738	1.15681111454271e-05	9.97446389680881e-05
3.32674523.32674778	20.1066805917292	-1.10528513672018	0.232324369884759	-4.60333953043161	4.15769574678409e-06	4.27718021974054e-05
3.34403321.34404104	52.252068823813	-1.42127288150086	0.204596313414554	-6.98129686204653	2.92467567280315e-12	3.68300229367997e-10
3.34405909.34406302	16.1024620471124	-1.23852457338282	0.260479912097901	-4.88409319003912	1.03905927085477e-06	1.35380064259914e-05
3.36828548.36829457	97.0998561470173	-1.15896686567401	0.187270079323487	-6.13849243946888	8.33082767464499e-10	3.74197431602525e-08
3.36974192.36974998	47.4283632319094	1.43360922430757	0.229136793709428	6.25565924653926	3.95840190723496e-10	2.02097015383319e-08
3.37597999.37598988	63.8498219441795	-1.00092922915297	0.145472641813281	-6.78244652570883	1.18157603477899e-11	1.15528238436901e-09
3.37747458.37747693	20.316020944184	-1.01942230759742	0.252430134280186	-3.81687020442612	0.00013515522326863	0.00076475246565978
3.39091267.39092127	52.0410036903698	-1.03543477096839	0.188302722965278	-5.41240996641934	6.21821219803104e-08	1.30946867997058e-06
3.39207415.39208167	81.4138697788081	1.12340920843752	0.306054341981183	3.62007315012745	0.000294519741063741	0.00146858986316528
3.39296723.39297772	128.959418550504	-1.08153971191023	0.128669556536377	-8.33512131135408	7.7418774733427e-17	6.71947322363233e-14
3.39313366.39314184	30.0403357344303	-1.05880897863595	0.265009646994132	-3.84181356245877	0.000122128588961189	0.00070291843244587
3.40270641.40271959	93.962606733762	-1.06786135530126	0.16869891735404	-6.25630524088471	3.94204845869165e-10	2.01444389352852e-08
3.40701984.40702456	19.3233234616037	-1.07545286914678	0.232864894345425	-4.80135539189674	1.57595293702584e-06	1.91037732907714e-05
3.40804326.40804708	16.4178854518719	-1.11668273815091	0.263403013897095	-4.09706859336654	4.18414949910152e-05	0.000289742209575686
3.42416675.42417462	32.5455932967595	-1.41221678433416	0.215037848225754	-6.44059838214811	1.19003386844026e-10	7.6205392419893e-09
3.43435253.43436266	86.49984522187	1.03023765939197	0.311172107137649	3.2342556013836	0.00121960252805688	0.00481760931402162
3.45609088.45609876	31.4656991743788	-1.08004758703274	0.208869110256619	-5.29018962016455	1.22189613241247e-07	2.29018246532166e-06
3.46130455.46131958	270.318116577378	-1.02924302680049	0.162990545602821	-6.28536256015	3.27089427925487e-10	1.73594328935506e-08
3.46141963.46143035	78.5804782145104	-1.075910139433	0.16463213763061	-6.37866734593664	1.78635576823348e-10	1.07097818300382e-08
3.46976328.46978052	184.105765701928	1.01145207907873	0.124625944758562	8.0197368773943	1.05971921610105e-15	5.33795707996045e-13
3.47520617.47521264	40.3502069138722	1.02375857784759	0.205102437506226	4.91596339501119	8.83469057276333e-07	1.18558016972649e-05
3.49236310.49237383	66.7966511596735	2.35030460168922	0.3354770307678	6.50369863315994	7.8368822389871e-11	5.41191888250007e-09
3.50540961.50541378	50.3739008299278	1.03226610128128	0.192879177534792	5.1590414043695	2.48217419591571e-07	4.12229436081191e-06
3.52162137.52162673	49.2250885159387	1.10841329962939	0.200902360862128	5.49397114051275	3.92994739719444e-08	8.89682572112547e-07
3.52560923.52561417	29.6904695369194	1.18795296379558	0.283211914702263	4.12656600973733	3.68220345448566e-05	0.00026087553696881
3.53213665.53215714	146.697962176105	-1.2745395229781	0.157667170672074	-7.93490406108826	2.10658101309465e-15	9.58426406731838e-13
3.53647123.53647856	37.4790694741561	-1.05311409188346	0.177986189205864	-5.79339544390858	6.89774342320436e-09	2.12879153699944e-07
3.53782308.53783648	78.7514879060908	-1.01751399455048	0.166980691534512	-6.06782605840129	1.29653211549938e-09	5.33906246919802e-08
3.54030094.54030834	32.8298540603042	-1.03192419878953	0.19568022217857	-5.19443754627567	2.05339689907259e-07	3.52646695458384e-06
3.54925364.54926140	84.882102968924	1.11591830594948	0.150503083112658	6.99792115197915	2.59788213313799e-12	3.3989026933735e-10
3.55001458.55002190	31.26838304427	-1.16378616071257	0.212263855835152	-5.44525055642371	5.17325133165744e-08	1.12165314037966e-06
3.57955507.57956074	74.7479829707864	1.15822495770248	0.349016411391998	3.29799526252298	0.000973777773357096	0.00399074871870652
3.57968085.57968694	34.8719055788208	-1.27285788435355	0.208309324849637	-5.90279518706011	3.5739385804887e-09	1.23244082491963e-07
3.58044356.58045801	79.6113457890257	1.40991731015421	0.310963533487332	4.35679537089864	1.31980549339412e-05	0.000111430928936431
3.58218332.58218689	28.673463338121	-1.14952972506292	0.254908913380288	-4.30530368770924	1.66756813256089e-05	0.000135343869610927
